Number,Sentence
179,또한/MAJ 분석__02/NNG 적/XSN (으)로/JKB_CRT 보__01/VV 아야/EC 하/VX ᆫ다/EF
180,소속__01/NNG 단체__02/NNG 별/XSN 활동가/NNG 유형__07/NNG 도/JX 세/MM 부류__02/NNG (으)로/JKB_CRT 나누/VV 었/EP 다/EF
181,최동식/NNP 은/JX 그/MM 날__01/NNG 이후__02/NNG (으)로/JKB_CRT 나타나/VV 지/EC 않/VX 고/EC 있/VX 었/EP 다/EF
182,병수/NNP 는/JX 사흘/NNG 뒤__01/NNG 의/JKG 토요일/NNG (으)로/JKB_CRT 날짜__01/NNG 를/JKO 정하__03/VV 았/EP 다/EF
183,하지만/MAJ 경기__11/NNG 는/JX 89/SN 대__11/NNB 77/SN (으)로/JKB_CRT 이기__01/VV 었/EP 다/EF
184,나/NP 는/JX 그/MM 날__01/NNG 처음/NNG (으)로/JKB_CRT 그녀/NP 를/JKO 안/VV 았/EP 다/EF
185,그/MM 후__08/NNG (으)로/JKB_CRT 는/JX 곰__03/NNG 을/JKO 못/MAG 만나/VV 시/EP 었/EP 어요/EF
186,세/MM 번/NNB 째/XSN (으)로/JKB_CRT 신랑__02/NNG 신부__10/NNG 가/JKS 각기/MAG 한/MM 잔__03/NNG 씩/XSN 마시/VV ᆫ다/EF
187,성냥개비/NNG 3/SN 개/NNB (으)로/JKB_CRT 정삼각형/NNG 을/JKO 만들/VV 었/EP 다/EF
188,고도계/NNG 의/JKG 수은주/NNG 는/JX 140/SN 밀리바/NNG (으)로/JKB_CRT 내려오/VV 았/EP 다/EF
189,문제__06/NNG 는/JX 둘/NR (으)로/JKB_CRT 나누/VV 어/EC 지/VX ᆫ다/EF
190,처음/NNG (으)로/JKB_CRT 학교/NNG 공부__01/NNG 에/JKB 흥미/NNG 를/JKO 느끼__02/VV 기/ETN 시작__01/NNG 하/XSV 았/EP 다/EF
191,이/MM 말__01/NNG 은/JX 세/MM 가지/NNB (으)로/JKB_CRT 해석__04/NNG 하/XSV ᆯ/ETM 수__02/NNB 있/VV 습니다/EF
192,주가__05/NNG 가/JKS 소폭__01/NNG (으)로/JKB_CRT 내리/VV 었/EP 다/EF
193,처음/NNG (으)로/JKB_CRT 그녀/NP 는/JX 술__01/NNG 을/JKO 배우__01/VV ᆫ다/EF
194,넷째/NR (으)로/JKB_CRT 는/JX 인간주의/NNG 방식__01/NNG 의/JKG 편견/NNG 이/JKS 있/VV 다/EF
195,그/MM 후__08/NNG (으)로/JKB_CRT 모든/MM 물품/NNG 에/JKB 바코드/NNG 를/JKO 붙이/VV 었/EP 다/EF
196,영선/NNP 은/JX 순간__03/NNG 적/XSN (으)로/JKB_CRT 아버지/NNG 를/JKO 느끼__02/VV 었/EP 다/EF
197,구체__02/NNG 적/XSN (으)로/JKB_CRT 어쩌/VV 어/EC 보/VX 겠/EP 다는/ETM 것/NNB ᆫ/JX 아니/VCN 었/EP 다/EF
198,전적__03/NNG (으)로/JKB_CRT 술__01/NNG 에/JKB 취하__03/VV ᆫ/ETM 까닭/NNG 이/VCP 었/EP 다/EF
199,모둠/NNG 별/XSN (으)로/JKB_CRT 공동__04/NNG 화/XSN/NNG 를/JKO 그리/VV ᆫ다/EF
200,그/MM 날__01/NNG 뒤__01/NNG (으)로/JKB_CRT 우리/NP 는/JX 친하/VA 아/EC 지/VX 었/EP 다/EF
201,소화기__03/NNG 는/JX 분말__01/NNG 소화기__03/NNG 와/JC 할론/NNG 소화기__03/NNG (으)로/JKB_CRT 나뉘/VV ᆫ다/EF
202,큰새/NNP 는/JX 처음/NNG (으)로/JKB_CRT 술__01/NNG 을/JKO 마시/VV 었/EP 다/EF
203,실파__01/NNG 는/JX 6/SN 길이/NNG (으)로/JKB_CRT 썰__01/VV ᆫ다/EF
204,마지막/NNG (으)로/JKB_CRT 생/XPN 크림/NNG 위__01/NNG 에/JKB 시나몬/NNG 파우더/NNG 를/JKO 뿌리/VV ᆫ다/EF
205,앞/NNG (으)로/JKB_CRT 잘/MAG 부탁/NNG 드리__01/VV ᄇ니다/EF
206,마지막/NNG (으)로/JKB_CRT 는/JX 병원__02/NNG 에서/JKB 쪼록/NNG 까지/JX 잡__01/VV 았/EP 으니까요/EF
207,그날/NNG 밤__01/NNG (으)로/JKB_CRT 일자리/NNG 가/JKS 나서/VV 었/EP 기/ETN 때문/NNB 이/VCP 다/EF
208,냄새/NNG (으)로/JKB_CRT 보__01/VV 아/EC 어물__04/NNG 이나/JC 포목__01/NNG 은/JX 아니/VCN 었/EP 습지요/EF
209,나/NP 는/JX 처음/NNG (으)로/JKB_CRT 속__01/NNG 이/JKS 부대끼/VV 었/EP 다/EF
210,그/MM 아가씨/NNG 하고/JKB 순간__03/NNG 적/XSN (으)로/JKB_CRT 눈__01/NNG 이/JKS 마주치/VV 었/EP 다/EF
211,나/NP 자신__01/NNG 도/JX 곧장/MAG 막판/NNG (으)로/JKB_CRT 가/VV 고/EC 싶/VX 지/EC 않/VX 았/EP 다/EF
212,그렇/VA 다면/EC 그거/NP 하나/NR 만/JX (으)로/JKB_CRT 충분/XR 하/XSA 았/EP 다/EF
213,한/MM 그릇/NNG (으)로/JKB_CRT 같이/MAG 먹__02/VV 어라/EF
214,다음__01/NNG (으)로/JKB_CRT 관__06/NNG 을/JKO 받들/VV 어/EC 조상__07/NNG 을/JKO 배알__02/NNG 하/XSV ᆫ다/EF
215,질__08/NNG 적/XSN (으)로/JKB_CRT 다르/VA 다는/ETM 것/NNB 이/JKS 그/NP 들/XSN 의/JKG 논리/NNG
216,마지막/NNG (으)로/JKB_CRT 남기/VV ᆯ/ETM 말__01/NNG 은/JX
217,현우/NNP 로서/JKB 는/JX 생후/NNG 처음/NNG (으)로/JKB_CRT 듣__01/VV 는/ETM 하모니카/NNG 소리__01/NNG 이/VCP 었/EP 다/EF
218,우선/MAG 아버지/NNG 파__04/NNG 와/JC 어머니/NNG 파__05/NNG (으)로/JKB_CRT 나뉘/VV ᆫ다/EF
219,넷째/NR (으)로/JKB_CRT 건강__03/NNG 에/JKB 신경__04/NNG 쓰__03/VV 어야/EC 하/VX ᆫ다/EF
220,우리/NP 어머니/NNG 는/JX 17/SN 살/NNB 의/JKG 나이__01/NNG (으)로/JKB_CRT 시집__01/NNG 을/JKO 가/VV 았/EP 다/EF
221,이/MM 안건/NNG 오늘/NNG 중__04/NNB (으)로/JKB_CRT 끝내/VV 지/EF
222,행시__88/NNG 8/SN 회/NNB (으)로/JKB_CRT 군수__04/NNG 부지사/NNG 등__05/NNB 을/JKO 거치__01/VV ᆫ/ETM 내무__01/NNG 관료/NNG
223,만일__01/NNG 현실__02/NNG 적/XSN (으)로/JKB_CRT 있/VV 다면/EC 말__01/NNG 이/VCP ᄇ니다/EF
224,내/NP 가/JKS 제일__04/NNG 마지막/NNG (으)로/JKB_CRT 하/VV 았/EP 다/EF
225,순자/NNP 는/JX 명칭__02/NNG 도/JX 여러/MM 종류__02/NNG (으)로/JKB_CRT 나누/VV 었/EP 습니다/EF
226,마지막/NNG (으)로/JKB_CRT 사랑__01/NNG 나누/VV 기/ETN 사랑__01/NNG 은/JX 무엇/NP 이/VCP ᆯ까/EF
227,4/SN 단계__03/NNG (으)로/JKB_CRT 넘어가__01/VV ᆫ다/EF
228,그런데/MAJ 적십자/NNP 회비/NNG 를/JKO 일괄/NNG 적/XSN (으)로/JKB_CRT 이장/NNG 이/JKS 거두/VV ᆫ다/EF
229,전세__07/NNG 보증금/NNG 이/JKS 딱__03/MAG 갑절/NNG (으)로/JKB_CRT 오르/VV 았/EP 다/EF
230,그런데/MAJ 21/SN 일/NNB (으)로/JKB_CRT 줄/VV 었/EP 다/EF
231,윤지/NNP 에게서/JKB 처음/NNG (으)로/JKB_CRT 듣__01/VV 는/ETM 언니/NNG 소리__01/NNG 이/VCP 었/EP 다/EF
232,그러나/MAJ 장이/XSN 는/JX 숙명__01/NNG 적/XSN (으)로/JKB_CRT 하/VV 아야/EC 하/VX ᆫ다/EF
233,이/MM 그림__01/NNG 에서/JKB 는/JX 앞/NNG (으)로/JKB_CRT 어떤/MM 사건__01/NNG 이/JKS 일어나/VV ᆯ까/EF
234,나/NP 는/JX 그날/NNG 처음/NNG (으)로/JKB_CRT 알/VV 았/EP 다/EF
235,말감/NNG 하나/NR 만/JX (으)로/JKB_CRT 도/JX 금방/MAG 배__01/NNG 가/JKS 부르/VV 었/EP 다/EF
236,전반__03/NNG 적/XSN (으)로/JKB_CRT 그런/MM 반감__01/NNG 을/JKO 느끼__02/VV 고/EC 있/VX 다는/ETM 뜻/NNG 이/VCP 지요/EF
237,사랑__01/NNG 은/JX 민중/NNG 을/JKO 구체__02/NNG 적/XSN (으)로/JKB_CRT 보__01/VV 고자/EC 하/VX ᄇ니다/EF
238,그럼/MAJ 앞/NNG (으)로/JKB_CRT 도/JX 계속/MAG 쏘시지/NNG 넣/VV 을/ETM 거/NNB 이/VCP 야/EF
239,소중이/NNP 는/JX 요구__03/NNG 사항__02/NNG 을/JKO 구체__02/NNG 적/XSN (으)로/JKB_CRT 적__01/VV 어/EC 가/VX ᆫ다/EF
240,장기__10/NNG 적/XSN (으)로/JKB_CRT 성공__01/NNG 하/XSV ᆫ다는/ETM 확신__01/NNG 을/JKO 갖/VV 고/EC 있/VX 다/EF
241,전적__03/NNG (으)로/JKB_CRT 그렇/VA 습니다/EF
242,그런/MM 것/NNB ᆯ/JKO 한껏/MAG 극__05/NNG 적/XSN (으)로/JKB_CRT 연출__02/NNG 하/XSV 고/EC 떠나/VV ᆫ다/EF
243,이/MM 기능__03/NNG 은/JX 다음__01/NNG 의/JKG 두/MM 가지/NNB 단계__03/NNG (으)로/JKB_CRT 나누/VV 어/EC 지/VX ᆫ다/EF
244,그/MM 후__08/NNG (으)로/JKB_CRT 그녀/NP 는/JX 가끔/MAG 꿈__01/NNG 을/JKO 꾸__01/VV 었/EP 다/EF
245,호나우두/NNP 는/JX 8/SN 골__14/NNG (으)로/JKB_CRT 대회__02/NNG 득점왕/NNG 에/JKB 오르/VV 았/EP 다/EF
246,원칙/NNG 적/XSN (으)로/JKB_CRT 말__01/NNG 하/XSV 면/EC 그렇/VA 습니다/EF
247,마지막/NNG (으)로/JKB_CRT 용산/NNP 기지__08/NNG 의/JKG 이전__08/NNG 문제__06/NNG 가/JKS 있/VV 다/EF
248,순간__03/NNG 의/JKG 선택/NNG 이/JKS 곱절/NNG (으)로/JKB_CRT 튀/VV ᆫ다/EF
249,그/MM 결과__02/NNG 를/JKO 개략/NNG 적/XSN (으)로/JKB_CRT 기술__03/NNG 하/XSV 면/EC 다음__01/NNG 과/JKB 같/VA 다/EF
250,앞/NNG (으)로/JKB_CRT 도/JX 한동안/NNG 은/JX 계속/MAG 그러/VV ᆯ/ETM 생각__01/NNG 이/VCP 야/EF
251,햇수/NNG (으)로/JKB_CRT 따지__01/VV 면/EC 자그마치/MAG 32/SN 년__02/NNB 동안__01/NNG 이/VCP 다/EF
252,앞/NNG (으)로/JKB_CRT 는/JX 그러/VV 지/EC 말/VX 아/EF
253,차__06/NNG 들/XSN 은/JX 백/NR 킬로미터/NNB 내외__01/NNG (으)로/JKB_CRT 달리__04/VV 었/EP 다/EF
254,이제/MAG 정옥/NNP 은/JX 그/MM 카드/NNG 하나/NR (으)로/JKB_CRT 배수진/NNG 을/JKO 치__05/VV 었/EP 다/EF
255,아침/NNG 저녁/NNG (으)로/JKB_CRT 살갗/NNG 에/JKB 닿/VV 는/ETM 공기__06/NNG 가/JKS 서늘/XR 하/XSA 다/EF
256,따라서/MAJ 언론/NNG 을/JKO 전적__03/NNG (으)로/JKB_CRT 신뢰__02/NNG 하/XSV 지/EC 도/JX 않/VV 았/EP 다/EF
257,그/NP 의/JKG 화풍__03/NNG 은/JX 한/MM 마디__01/NNG (으)로/JKB_CRT 규정__04/NNG 하/XSV ᆯ/ETM 수__02/NNB 없/VA 다/EF
258,아예/MAG 이/MM 번/NNB 일요일/NNG (으)로/JKB_CRT 날__01/NNG 을/JKO 잡__01/VV 지/EC 뭘/IC
259,이런/MM 곳__01/NNG 들/XSN 이/JKS 세계__02/NNG 적/XSN (으)로/JKB_CRT 명소__01/NNG 가/JKS 되__01/VV 어/EC 있/VX 다/EF
260,앞/NNG (으)로/JKB_CRT 재무위/NNG 가/JKS 하/VV ᆯ/ETM 일__01/NNG 은/JX 자명/XR 하/XSA 다/EF
261,공자/NNP 는/JX 사람/NNG 을/JKO 4/SN 등급/NNG (으)로/JKB_CRT 나누/VV 었/EP 습니다/EF
262,나/NP 는/JX 그/MM 뒤__01/NNG (으)로/JKB_CRT 자주/MAG 서예방/NNG 에/JKB ᆯ/JKO 들르/VV 었/EP 다/EF
263,백설탕/NNG 일반__02/NNG 적/XSN (으)로/JKB_CRT 가장__01/MAG 많이/MAG 쓰이__03/VV 는/ETM 설탕/NNG 이/VCP 다/EF
264,그러나/MAJ 오늘/NNG 아침/NNG 처음/NNG (으)로/JKB_CRT 부르/VV 어/EC 보/VX ᆫ/ETM 아버지/NNG
265,엄마/NNG ᆫ/JX 희영이/NNP 하나/NR (으)로/JKB_CRT 도/JX 벅차/VA 아/EF
266,거품/NNG 을/JKO 절반/NNG (으)로/JKB_CRT 줄이/VV ᆫ/ETM 저/XPN 공해__01/NNG 세제__04/NNG 이/VCP ᄇ니다/EF
267,이것/NP 도/JX 4/SN 단계__03/NNG (으)로/JKB_CRT 나누/VV 어/EC 지/VX ᆫ다/EF
268,폭__06/NNG (으)로/JKB_CRT 어슷/NNG 썰__01/VV ᆫ다/EF
269,극단__01/NNG 적/XSN (으)로/JKB_CRT 는/JX 정신__12/NNG 장애__02/NNG 까지/JX 일으키/VV 기/ETN 도/JX 하/VX ᆫ다/EF
270,재즈/NNG 를/JKO 한마디/NNG (으)로/JKB_CRT 표현/NNG 하/XSV ᆯ/ETM 방법/NNG 은/JX 없/VA 다/EF
271,두/MM 시간__04/NNG 반__07/NNG 정도__11/NNG (으)로/JKB_CRT 왕복/NNG 다섯/NR 시간__04/NNG 이/JKS 걸리__01/VV ᆫ다더군요/EF
272,4/SN 길이/NNG (으)로/JKB_CRT 썰__01/VV ᆫ다/EF
273,이것/NP ᆯ/JKO 또/MAG 얼마/NNG 씩/XSN (으)로/JKB_CRT 팔/VV 라는/ETM 것/NNB 이/VCP ᆯ까/EF
274,그래서/MAJ 그/MM 길__01/NNG (으)로/JKB_CRT 교장__03/NNG 집__01/NNG 을/JKO 찾아가/VV 았/EP 다/EF
275,둘째/NR (으)로/JKB_CRT 최고__02/NNG 위원__01/NNG 제도__01/NNG 가/JKS 있/VV 다/EF
276,순간__03/NNG 적/XSN (으)로/JKB_CRT 시계__01/NNG 를/JKO 보__01/VV 았/EP 다/EF
277,마지막/NNG (으)로/JKB_CRT 그녀/NP 는/JX 입술/NNG 을/JKO 가져가/VV 았/EP 다/EF
278,이제/MAG 독립/NNG 의/JKG 이유__04/NNG 를/JKO 네__02/MM 가지/NNB (으)로/JKB_CRT 나누/VV 어/EC 보/VX 겠/EP 다/EF
279,휴스턴/NNP 로키츠/NNP 는/JX 보스턴/NNP 셀틱스/NNP 를/JKO 101/SN 대__11/NNB 92/SN (으)로/JKB_CRT 제치__01/VV 었/EP 다/EF
280,이/NP 는/JX 1977/SN 년__02/NNB 판/NNB 의/JKG 내용__02/NNG 과/JKB 기본/NNG 적/XSN (으)로/JKB_CRT 같/VA 다/EF
281,1969/SN 년__02/NNB 에/JKB 는/JX 10/SN (으)로/JKB_CRT 급상승/NNG 하/XSV 았/EP 다고/EC 하/VV ᆫ다/EF
282,둘/NR (으)로/JKB_CRT 도/JX 안/MAG 되/XSV 면/EC 셋/NR 을/JKO 팔/VV 는/ETM 것/NNB 이/VCP 다/EF
283,그/MM 한/MM 마디__01/NNG (으)로/JKB_CRT 나/NP 는/JX 살아나/VV 았/EP 네/EF
284,전술__04/NNG 적/XSN (으)로/JKB_CRT 변화/NNG 가/JKS 생기/VV 었/EP 다/EF
285,이/MM 분야/NNG 에/JKB 는/JX 대표/NNG 적/XSN (으)로/JKB_CRT 세/MM 가지/NNB 이론__01/NNG 이/JKS 있/VV 다/EF
286,우리나라/NNG 에서/JKB 처음/NNG (으)로/JKB_CRT 아스팔트/NNG 포장__10/NNG 상설__03/NNG 자동차/NNG 경기장/NNG 이/JKS 생기/VV ᆫ다/EF
287,로마/NNP 시대__02/NNG (으)로/JKB_CRT 돌아가/VV ᄇ시다/EF
288,우리/NP 돈__01/NNG (으)로/JKB_CRT 약/MM 3/SN 천억/NR 원__01/NNB 이나/JX 되__01/VV 는/ETM 돈__01/NNG 이/VCP 다/EF
289,앞/NNG (으)로/JKB_CRT 어떡하/VV ᆯ/ETM 셈/NNB 이/VCP 냐/EF
290,그런데/MAJ 사람/NNG 은/JX 예외/NNG 적/XSN (으)로/JKB_CRT 6/SN 억/NR 번/NNB 숨__01/NNG 을/JKO 쉬__04/VV ᆫ다/EF
291,그리고/MAJ 음악__01/NNG 은/JX 전적__03/NNG (으)로/JKB_CRT 나/NP 에게/JKB 맡기/VV 어/EC 주/VX 어야/EC 하/VX ᄇ니다/EF
292,그런/MM 뒤__01/NNG (으)로/JKB_CRT 그/NP 는/JX 해미/NNP 를/JKO 처음/NNG 만나/VV 고/EC 있/VX 었/EP 다/EF
293,어느새/MAG 비디오테이프/NNG 가/JKS 다시/MAG 처음/NNG (으)로/JKB_CRT 되감기__01/VV 었/EP 나/EC 보/VX 아/EF
294,거기/NP 나타나/VV ᆫ/ETM 요구__03/NNG 는/JX 두/MM 가지/NNB (으)로/JKB_CRT 집약/NNG 되/XSV 어/EC 있/VX 다/EF
295,셋째/NR (으)로/JKB_CRT 소중/XR 하/XSA ᆫ/ETM 목숨/NNG 을/JKO 앗__01/VV 아/EC 가/VX ᆫ다/EF
296,셋째/NR (으)로/JKB_CRT 모뎀/NNG 이/JKS 있/VV 어야/EC 하/VX ᆫ다/EF
297,하지만/MAJ 후반__01/NNG (으)로/JKB_CRT 가/VV ᆯ수록/EC 섹스/NNG 는/JX 지루/XR 하/XSA 아/EC 지/VX 죠/EF
298,한마디/NNG (으)로/JKB_CRT 미혹/NNG 에/JKB 빠지__02/VV ᆫ/ETM 거/NNB 이/VCP 지/EF
299,목적__03/NNG 에/JKB 대하__02/VV ᆫ/ETM 신념__01/NNG 은/JX 과학/NNG 적/XSN (으)로/JKB_CRT 확실/XR 하/XSA ᆫ가/EF
300,한/MM 마디__01/NNG (으)로/JKB_CRT 정__20/NNG 떨어지/VV 는/ETM 여자__02/NNG 들/XSN 이/VCP 다/EF
301,아버지/NNG 은행__02/NNG 의/JKG 신용__01/NNG 도__04/NNG 는/JX 순식간/NNG 에/JKB 바닥__01/NNG (으)로/JKB_CRT 곤두박질치/VV 었/EP 다/EF
302,1/SN 천/NR 8/SN 백/NR 원__01/NNB 2/SN 천/NR 원__01/NNB (으)로/JKB_CRT 오르/VV 았/EP 다/EF
303,승객/NNG 수__26/NNG 는/JX 10/SN 명/NNB 내외__01/NNG (으)로/JKB_CRT 잡__01/VV 고/EC 있/VX 다/EF
304,셋째/NR (으)로/JKB_CRT 시기__04/NNG 의/JKG 문제__06/NNG 도/JX 있/VV 다/EF
305,삼백/NR 오십/NR (으)로/JKB_CRT 놓__01/VV 더군/EF
306,상식__06/NNG 적/XSN (으)로/JKB_CRT 생각__01/NNG 을/JKO 하/VV 아/EC 보/VX 아/EF
307,한/MM 마디__01/NNG (으)로/JKB_CRT 길/VA ᆫ/ETM 호흡/NNG 이/VCP 다/EF
308,여인__01/NNG 의/JKG 표정__03/NNG 이/JKS 단박__03/NNG 에/JKB 180/SN 도/NNB (으)로/JKB_CRT 바뀌/VV 었/EP 다/EF
309,산술__02/NNG 방식__01/NNG 이/JKS 부분__01/NNG 적/XSN (으)로/JKB_CRT 다르/VA 았/EP 기/ETN 때문/NNB 이/VCP 다/EF
310,행시__88/NNG 10/SN 회/NNB (으)로/JKB_CRT 내무부__02/NNG 재정__05/NNG 과장__07/NNG 국장__01/NNG 을/JKO 지내/VV ᆫ/ETM 재정통/NNG
311,대학__01/NNG 수학__03/NNG 능력__02/NNG 시험__03/NNG 이/JKS 6/SN 일/NNB 앞/NNG (으)로/JKB_CRT 다가오/VV 았/EP 다/EF
312,남자__02/NNG 대표/NNG 팀/NNG 은/JX 일본/NNP 과/JKB 22/SN 대__11/NNB 22/SN (으)로/JKB_CRT 비기__01/VV 었/EP 다/EF
313,특수__02/NNG 호흡/NNG 이나/JC 운동__02/NNG 하/XSV ᆫ/ETM 뒤__01/NNG 에/JKB 는/JX 입/NNG (으)로/JKB_CRT 내쉬/VV ᆫ다/EF
314,봄/NNG 이/JKS 그녀/NP 에게/JKB 처음/NNG (으)로/JKB_CRT 건네/VV ᆫ/ETM 말__01/NNG 이/VCP 다/EF
315,월요일/NNG 까지/JX 는/JX 앞/NNG (으)로/JKB_CRT 사흘/NNG 이/JKS 남/VV 아/EC 있/VX 었/EP 다/EF
316,이상__05/NNG (으)로/JKB_CRT 중계방송/NNG 을/JKO 마치__02/VV ᄇ니다/EF
317,처음/NNG (으)로/JKB_CRT 오빠/NNG 에게서/JKB 편지__02/NNG 가/JKS 오/VV 았/EP 다/EF
318,한마디/NNG (으)로/JKB_CRT 하/VV 자/EF
319,그/NP 는/JX 그해/NNG (으)로/JKB_CRT 결혼/NNG 을/JKO 하/VV 고/EC 말/VX 았/EP 다/EF
320,다__03/NNG 들/XSN 달라붙/VV 어서/EC 10/SN 분__08/NNB 내/NNB (으)로/JKB_CRT 분장__05/NNG 시키/XSV 어/EF
321,마지막/NNG (으)로/JKB_CRT 한/MM 가지/NNB 만/JX 묻__03/VV 어/EC 보/VX 겠/EP 어요/EF
322,3/SN 막/NNB 11/SN 장__25/NNG (으)로/JKB_CRT 하/VV 자/EF
323,마지막/NNG (으)로/JKB_CRT 우주__02/NNG 적/XSN 시간__04/NNG 의/JKG 화살__01/NNG 이/JKS 있/VV 다/EF
324,저희/NP 는/JX 믿음/NNG 하나/NR (으)로/JKB_CRT 살__01/VV ᄇ니다/EF
325,구체__02/NNG 적/XSN (으)로/JKB_CRT 얘기/NNG 를/JKO 하/VV 아/EC 달/VX 라고/EC 하/VX 았/EP 다/EF
326,개인주의/NNG 가/JKS 극단__01/NNG 적/XSN (으)로/JKB_CRT 심화__04/NNG 되/XSV 면/EC 이기주의/NNG 가/JKC 되__01/VV ᆫ다/EF
327,일시__01/NNG 적/XSN (으)로/JKB_CRT 빠져나가/VV 는/ETM 것/NNB 이/VCP 겠/EP 지요/EF
328,앞/NNG (으)로/JKB_CRT 는/JX 학교/NNG 생활/NNG 열심히/MAG 하/VV 겠/EP 습니다/EF
329,앞/NNG (으)로/JKB_CRT ᆫ/JX 우리/NP 집__01/NNG 에서/JKB 긷/VV 어/EC 가/VX 라/EF
330,이내/MAG 서너/MM 자__03/NNB 깊이/NNG (으)로/JKB_CRT 들어가__01/VV 았/EP 다/EF
331,그날/NNG 이후__02/NNG (으)로/JKB_CRT 너/NP 는/JX 드디어/MAG 가제트/NNP 가/JKC 되__01/VV 었/EP 다/EC
332,그/MM 사람/NNG 은/JX 주기__14/NNG 적/XSN (으)로/JKB_CRT 그렇/VA 어요/EF
333,풍수지리/NNG 는/JX 과학/NNG 적/XSN (으)로/JKB_CRT 증명/NNG 되/XSV ᆯ/ETM 수__02/NNB 없/VA 다/EF
334,그래야/MAJ 조금/MAG 외향__01/NNG 적/XSN (으)로/JKB_CRT 되__01/VV 지/EC 않/VX 을까/EF
335,가공__01/NNG 과정__03/NNG 에서/JKB 앞/NNG 에서/JKB 기술__01/NNG 적/XSN (으)로/JKB_CRT 거들__01/VV ᄆ/ETN 으로써/JKB
336,장유/NNP 는/JX 끝/NNG (으)로/JKB_CRT 이렇/VA 게/EC 말__01/NNG 하/XSV 았/EP 다/EF
337,다음__01/NNG (으)로/JKB_CRT 차이점/NNG 을/JKO 살펴보/VV 자/EF
338,특히/MAG 우리/NP 지역__03/NNG 땅콩/NNG 은/JX 전국/NNG 적/XSN (으)로/JKB_CRT 알아주/VV 기/ETN 때문/NNB 이/VCP 다/EF
339,앞/NNG (으)로/JKB_CRT 도/JX 자__01/VV 지/EC 않/VX 을/ETM 것/NNB 이/VCP ᆫ가요/EF
340,이상__05/NNG (으)로/JKB_CRT 칭찬/NNG 의/JKG 작전__01/NNG 10/SN 가지/NNB 를/JKO 살펴보/VV 았/EP 다/EF
341,절대__05/NNG 적/XSN (으)로/JKB_CRT 부정__09/NNG 하/XSV ᆯ/ETM 수__02/NNB 만/JX 은/JX 없/VA 다/EF
342,끝/NNG (으)로/JKB_CRT 시민/NNG 사회__07/NNG 의/JKG 수입원/NNG 을/JKO 살펴보/VV ᆯ/ETM 만__02/NNB 하/XSA 다/EF
343,한마디/NNG (으)로/JKB_CRT 저/NP 는/JX 찢어지/VV ᆫ/ETM 사람/NNG 이/VCP ᄇ니다/EF
344,좀/MAG 더/MAG 구체__02/NNG 적/XSN (으)로/JKB_CRT 얘기/NNG 하/XSV ᆯ/ETM 수__02/NNB 없/VA 나요/EF
345,청계천/NNP 복원__02/NNG 문제__06/NNG 는/JX 한/MM 마디__01/NNG (으)로/JKB_CRT 엄두/NNG 가/JKS 나/VV 지/EC 않/VX 는다/EF
346,무태동/NNP 은/JX 사과__05/NNG 과수원/NNG 많/VA 기/ETN (으)로/JKB_CRT 도/JX 유명__01/NNG 하/XSA 다/EF
347,왜/MAG 상대__04/NNG 적/XSN (으)로/JKB_CRT 밖에/JX 규정__04/NNG 이/JKS 안/MAG 되__01/VV ᆯ까/EF
348,입학/NNG 후__07/NNG 처음/NNG (으)로/JKB_CRT 시험__03/NNG 을/JKO 보__01/VV 았/EP 다/EF
349,다음__01/NNG (으)로/JKB_CRT ᆫ/JX 인삼/NNG 이/JKS 있/VV 다/EF
350,그/NP 는/JX 필요/NNG 이상__05/NNG (으)로/JKB_CRT 말__01/NNG 에/JKB 힘__01/NNG 을/JKO 주/VV 었/EP 다/EF
351,사회__07/NNG 적/XSN (으)로/JKB_CRT 물의__02/NNG 를/JKO 빚/VV 은/ETM 연예인/NNG 은/JX 물론/MAG 배꼽티/NNG
352,2/SN 차/NNB 적/XSN (으)로/JKB_CRT 는/JX 대리점/NNG 경로__03/NNG 가/JKS 있/VV 다/EF
353,미국/NNP 은/JX 1/SN 승__12/NNG 1/SN 패__01/NNB (으)로/JKB_CRT 승점/NNG 3/SN 에/JKB 그치/VV ᆫ다/EF
354,분량/NNG 은/JX 1000/SN 자__x14/NNB 내외__01/NNG (으)로/JKB_CRT 하/VV ᆫ다/EF
355,신장__06/NNG 은/JX 40/SN 정도__11/NNG (으)로/JKB_CRT 커지/VV 고/EC 체중/NNG 도/JX 1/SN 8/SN
356,크기/NNG (으)로/JKB_CRT 는/JX 세계__03/NNG 최대/NNG 의/JKG 박물관/NNG 이/JKC 되__01/VV ᆯ/ETM 것/NNB 이/VCP 다/EF
357,바지__01/NNG 한/MM 벌__02/NNB (으)로/JKB_CRT 세탁소/NNG 가/VV 기/ETN 를/JKO 서너/MM 번/NNB
358,하/VV ᆯ/ETM 정도__11/NNG (으)로/JKB_CRT 감격/NNG 하/XSV 았/EP 다/EF
359,2/SN 백만/NR 원__01/NNB (으)로/JKB_CRT 잡__01/VV 으면/EC 으악/IC
360,정/NNP 한마디/NNG (으)로/JKB_CRT 어렵/VA 어요/EF
361,그/NP 들/XSN 은/JX 대중국/NNG 무역__02/NNG 을/JKO 전적__03/NNG (으)로/JKB_CRT 맡__01/VV 았/EP 다/EF
362,채란/NNP 은/JX 삼/NR 남__02/NNG 일녀__01/NNG 중__04/NNB 장녀/NNG (으)로/JKB_CRT 태어나/VV 았/EP 다/EF
