Number,Sentence
183,땅말벌/NNG 은/JX 때때로/MAG 모래알/NNG 을/JKO 입/NNG (으)로/JKB_INS 골라내/VV 고/EC 있/VX 다/EF
184,언니/NNG 는/JX 이녁/NNG 오목/MAG 가슴__01/NNG 을/JKO 주먹/NNG (으)로/JKB_INS 콩콩/NNG 찧/VV 는다/EF
185,아빠/NNG 가/JKS 손가락/NNG (으)로/JKB_INS 가리키__01/VV 었/EP 습니다/EF
186,이것/NP (으)로/JKB_INS 매일/MAG 아침/NNG 에/JKB 이__03/NNG 를/JKO 닦__01/VV 으시/EP 오/EF
187,계단__04/NNG 을/JKO 오르/VV 면서/EC 수혜/NNP 가/JKS 큰소리__01/NNG (으)로/JKB_INS 말__01/NNG 하/XSV 았/EP 다/EF
188,바닥__01/NNG 이/JKS 온통/MAG 탄가루/NNG (으)로/JKB_INS 범벅/NNG 이/JKC 되__01/VV ᆫ/ETM 진탕__01/NNG 이/VCP 었/EP 다/EF
189,오빠/NNG 의/JKG 손__01/NNG (으)로/JKB_INS 묻__02/VV 어/EC 주/VX 시/EP ᄇ시오/EF
190,통일__02/NNG 전망대/NNG 도/JX 자동차/NNG (으)로/JKB_INS 30/SN 분__08/NNB 내외__01/NNG 거리__08/NNG 에/JKB 있/VV 다/EF
191,과천시/NNP 바닥__01/NNG 은/JX 주로/MAG 편마암/NNG (으)로/JKB_INS 되__01/VV 어/EC 있/VX 다/EF
192,이/MM 때__01/NNG 현수/NNP 가/JKS 낮/VA 은/ETM 소리__01/NNG (으)로/JKB_INS 말__01/NNG 하/XSV 았/EP 다/EF
193,어머니/NNG 톳제비/NNG 가/JKS 더/MAG 크/VA ᆫ/ETM 소리__01/NNG (으)로/JKB_INS 말__01/NNG 하/XSV 았/EP 습니다/EF
194,이/NR 단__06/NNG 옆/NNG 차기__01/NNG (으)로/JKB_INS 형기/NNP 의/JKG 뒤통수/NNG 를/JKO 노리__01/VV 었/EP 다/EF
195,나/NP 는/JX 떨리__01/VV 는/ETM 소리__01/NNG (으)로/JKB_INS 말__01/NNG 하/XSV 았/EP 다/EF
196,그/MM 위__01/NNG 를/JKO 지우개/NNG (으)로/JKB_INS 문지르/VV 어/EC 보/VX 자/EF
197,나/NP 는/JX 혼잣속/NNG (으)로/JKB_INS 중얼거리/VV ᆫ다/EF
198,무한/NNG 수열__02/NNG (으)로/JKB_INS 증가__01/NNG 하/XSV ᆯ/ETM 수__02/NNB 있/VV 는/ETM 다운/NNG 라인/NNG 들/XSN
199,납__01/NNG (으)로/JKB_INS 라디오/NNG 나/JC 카세트/NNG 의/JKG 볼륨/NNG 구멍/NNG 을/JKO 때우__01/VV ᆫ다/EF
200,기계__07/NNG (으)로/JKB_INS 뽑/VV 는/ETM 것/NNB 이/JKC 아니/VCN 다/EF
201,나/NP 는/JX 속__01/NNG (으)로/JKB_INS 되뇌/VV 었/EP 다/EF
202,송피죽/NNG 과/JC 치가루/NNG 떡__01/NNG (으)로/JKB_INS 숨결/NNG 이/JKS 이어지/VV 었/EP 습니다/EF
203,기화기/NNG 실린더부/NNG 점화__02/NNG 장치__07/NNG (으)로/JKB_INS 이루__01/VV 어/EC 지/VX 어/EC 있/VX 다/EF
204,그리고/MAJ 는/JX 두/MM 팔__01/NNG (으)로/JKB_INS 그녀/NP 의/JKG 허리__01/NNG 를/JKO 감__03/VV 았/EP 다/EF
205,진주/NNP (으)로/JKB_INS 다이얼/NNG 을/JKO 돌리__04/VV 었/EP 다/EF
206,그것/NP 이/JKS 이/MM 항아리/NNG (으)로/JKB_INS 가득/MAG 차__01/VV 았/EP 던/ETM 것/NNB 이/VCP 다/EF
207,끈/NNG 도/JX 두/MM 줄__01/NNG 끈/NNG (으)로/JKB_INS 바뀌/VV 었/EP 다/EF
208,야/IC 참말로/MAG 밥풀때기/NNG (으)로/JKB_INS 맹글/VV 었/EP 능갑다/EF
209,차미언/NNP 이/JKS 혀__01/NNG 꼬이__03/VV ᆫ/ETM 소리__01/NNG (으)로/JKB_INS 말__01/NNG 하/XSV 았/EP 다/EF
210,나/NP 는/JX 오른손/NNG (으)로/JKB_INS 그녀/NP 를/JKO 더듬/VV 었/EP 다/EF
211,생선묵/NNG 생선/NNG (으)로/JKB_INS 만들/VV ᆫ/ETM 식품__01/NNG 의/JKG 한/MM 가지/NNB
212,품이/NNP 는/JX 기어들/VV 어/EC 가/VX 는/ETM 소리__01/NNG (으)로/JKB_INS 대답/NNG 하/XSV 았/EP 습니다/EF
213,그러나/MAJ 나/NP 는/JX 속__01/NNG (으)로/JKB_INS 만/JX 그래/IC 잘/MAG 들/XSN 하/VV 아/EC 보/VX 아라/EF
214,옆눈/NNG (으)로/JKB_INS 그것/NP ᆯ/JKO 보__01/VV 면서/EC 동준/NNP 은/JX 행복__02/NNG 하/XSA 았/EP 다/EF
215,서연/NNP 은/JX 영모/NNP 의/JKG 눈__01/NNG (으)로/JKB_INS 그런/MM 윤지/NNG 를/JKO 보__01/VV 았/EP 다/EF
216,카메라/NNG (으)로/JKB_INS 세상__01/NNG 을/JKO 다시/MAG 보__01/VV 아/EF
217,더구나/MAG 안동/NNP 에서/JKB 택시/NNG (으)로/JKB_INS 여기/NP 까지/JX 오/VV 았/EP 단다/EF
218,하나/NR 과즙/NNG (으)로/JKB_INS 연하/VA 게/EC 하/VX ᆫ다/EF
219,주로/MAG 자수__08/NNG 나/JC 금박__01/NNG (으)로/JKB_INS 많이/MAG 표현/NNG 하/VV 았/EP 다/EF
220,나/NP 는/JX 손바닥/NNG (으)로/JKB_INS 이마__01/NNG 를/JKO 딱__03/MAG 올려붙이/VV 었/EP 다/EF
221,천/NR 원__01/NNB (으)로/JKB_INS 무엇/NP ᆯ/JKO 먹__02/VV 지/EF
222,지구__04/NNG 가/JKS 아스팔트/NNG (으)로/JKB_INS 뒤덮이/VV 어/EC 있/VX 는/ETM 것/NNB 만/JX 은/JX 아니/VCN 다/EF
223,홍두깨/NNG (으)로/JKB_INS 내려찍/VV 어야지/EF
224,방송__01/NNG 은/JX 과연__01/MAG 입/NNG (으)로/JKB_INS 만/JX 하/VV 는/ETM 것/NNB 이/VCP ᆯ까/EF
225,이/MM 두/MM 탑__02/NNG 은/JX 물론/MAG 돌/NNG (으)로/JKB_INS 되__01/VV ᆫ/ETM 것/NNB 이/VCP 다/EF
226,몰딩/NNG 부분__01/NNG 을/JKO 칼__01/NNG (으)로/JKB_INS 도려내/VV 어/EC 깔끔/XR 하/XSA 게/EC 정리__09/NNG 하/XSV ᆫ다/EF
227,속__01/NNG (으)로/JKB_INS 는/JX 쾌재/NNG 를/JKO 부르/VV 고/EC 있/VX 었/EP 다/EF
228,소년/NNG 은/JX 두/MM 손__01/NNG (으)로/JKB_INS 물__01/NNG 속__01/NNG 의/JKG 얼굴/NNG 을/JKO 움키/VV 었/EP 다/EF
229,규혁/NNP 이/JKS 낮/VA 은/ETM 목소리/NNG (으)로/JKB_INS 대신__03/NNG 대답/NNG 하/XSV 았/EP 다/EF
230,차라리/MAG 손바닥/NNG (으)로/JKB_INS 하늘/NNG 을/JKO 가리__02/VV 지/EF
231,새벽__01/NNG 차__06/NNG (으)로/JKB_INS 대구/NNP 에/JKB 가/VV 았/EP 다/EF
232,온갖/MM 스트레스/NNG 를/JKO 친구__02/NNG 들/XSN 과/JKB 수다__01/NNG (으)로/JKB_INS 풀/VV 곤/EC 하/VX 지요/EF
233,브이__01/NNG 블록__02/NNG 주철/NNG (으)로/JKB_INS 만들/VV ᆫ/ETM 자__x14/NNB 모양__02/NNG 의/JKG 틀__01/NNG
234,영달이/NNP 도/JX 기어들/VV 는/ETM 목소리/NNG (으)로/JKB_INS 말__01/NNG 하/XSV 았/EP 다/EF
235,남편__01/NNG 이/JKS 책꽂이/NNG 뒤__01/NNG 를/JKO 우산__01/NNG 끝/NNG (으)로/JKB_INS 쿡쿡/MAG 누르/VV 었/EP 다/EF
236,손__01/NNG (으)로/JKB_INS 이마__01/NNG 를/JKO 만지/VV 어/EC 보/VX 았/EP 습니다/EF
237,나/NP 는/JX 생뚱/XR 하/XSA ᆫ/ETM 소리__01/NNG (으)로/JKB_INS 환성__05/NNG 을/JKO 지르__03/VV 었/EP 다/EF
238,그리고/MAJ 그/NP 는/JX 느닷없이/MAG 손가락/NNG (으)로/JKB_INS 사인__14/NNG 을/JKO 그리__02/VV 었/EP 다/EF
239,오늘/MAG 밤__01/NNG 배__02/NNG (으)로/JKB_INS 가/VV 시/EP ᄇ니까/EF
240,나/NP 의/JKG 두/MM 눈__01/NNG (으)로/JKB_INS 똑똑히/MAG 보__01/VV 았/EP 다/EF
241,나/NP 는/JX 속__01/NNG (으)로/JKB_INS 묻__03/VV 었/EP 다/EF
242,속__01/NNG (으)로/JKB_INS 되뇌/VV 었/EP 다/EF
243,볍씨/NNG 가마니/NNG 를/JKO 솔가지/NNG (으)로/JKB_INS 덮/VV 어/EC 두/VX ᆫ다/EF
244,지금__03/MAG 전화__07/NNG 상/XSN (으)로/JKB_INS 말씀/NNG 드리__01/VV 기/ETN 난처/XR 하/XSA ᄇ니다/EF
245,필터/NNG 는/JX 물__01/NNG (으)로/JKB_INS 씻/VV 어/EC 주/VX ᆫ다/EF
246,그저께/NNG 나/NP 는/JX 겨울밤/NNP (으)로/JKB_INS 은지/NNP 를/JKO 찾아가/VV 았/EP 더랬다/EF
247,온누리/NNG 가/JKS 눈__04/NNG (으)로/JKB_INS 덮이/VV 어/EC 있/VX 다/EF
248,약간/NNG 의/JKG 설탕/NNG (으)로/JKB_INS 간__01/NNG 을/JKO 하/VV ᆫ다/EF
249,주위__02/NNG 는/JX 온통/MAG 책__01/NNG (으)로/JKB_INS 둘러싸이/VV 어/EC 있/VX 었/EP 다/EF
250,임마/IC 울타리/NNG 구멍/NNG (으)로/JKB_INS 엿보/VV 지/EC 말/VX 어/EF
251,호랑이/NNG 더/MAG 크/VA ᆫ/ETM 소리__01/NNG (으)로/JKB_INS 정말/NNG 이/VCP 냐/EF
252,주혜/NNP 에게/JKB 눈짓/NNG (으)로/JKB_INS 신호__01/NNG 하/XSV 니/EC 주혜/NNP 웃/VV 는다/EF
253,아이__01/NNG 는/JX 주먹/NNG (으)로/JKB_INS 눈__01/NNG 께/XSN 를/JKO 문지르/VV 었/EP 다/EF
254,그것/NP 이/JKS 입/NNG (으)로/JKB_INS 먹__02/VV 는/ETM 거/NNB 이/VCP 냐/EF
255,마이크/NNG (으)로/JKB_INS 스튜디오/NNG 를/JKO 넘기/VV ᄇ니다/EF
256,눈__01/NNG (으)로/JKB_INS 책__01/NNG 을/JKO 읽/VV 을/ETM 경우__03/NNG 를/JKO 가정__07/NNG 하/XSV 아/EC 보/VX 자/EF
257,그것/NP ᆯ/JKO 얼른/MAG 손등__01/NNG (으)로/JKB_INS 문지르/VV 었/EP 습니다/EF
258,집안__01/NNG 은/JX 온통/MAG 꾸리__01/VV 어/EC 놓/VX 은/ETM 이삿짐/NNG (으)로/JKB_INS 시끈버끈/MAG 하/XSA 았/EP 다/EF
259,어제/MAG 낮차/NNG (으)로/JKB_INS 오/VV 았/EP 습니다/EF
260,종근이/NNP 아버지/NNG 는/JX 약__07/NNG 상자__10/NNG 를/JKO 손__01/NNG (으)로/JKB_INS 떠다밀/VV 었/EP 습니다/EF
261,그것/NP 이/JKS 맨/XPN 입/NNG (으)로/JKB_INS 되__01/VV 니/EF
262,10/SN 시/NNB 50/SN 분__08/NNB 차__06/NNG (으)로/JKB_INS 돌아오/VV 았/EP 다/EF
263,작가__01/NNG 가/JKC 손가락/NNG (으)로/JKB_INS 가리키__01/VV 었/EP 다/EF
264,아버지/NNG 는/JX 엄격/XR 하/XSA 았/EP 고/EC 책력/NNG (으)로/JKB_INS 농사__01/NNG 를/JKO 짓__01/VV 었/EP 다/EF
265,마을__01/NNG 회관/NNG 옆쪽/NNG 의/JKG 시멘트/NNG (으)로/JKB_INS 포장__10/NNG 되/XSV ᆫ/ETM 소로__01/NNG 를/JKO 따라가/VV ᆫ다/EF
266,나/NP 는/JX 손가락/NNG (으)로/JKB_INS 허벅다리/NNG 의/JKG 살__01/NNG 을/JKO 꼬집/VV 어/EC 보/VX 았/EP 다/EF
267,재목__01/NNG 은/JX 기구재/NNG 나/JC 땔감/NNG (으)로/JKB_INS 쓰이__03/VV ᆫ다/EF
268,어떤/MM 신사__16/NNG 가/JKS 장거리__03/NNG 전화__07/NNG (으)로/JKB_INS 아내__01/NNG 와/JC 통화__04/NNG 를/JKO 하/VV 았/EP 다/EF
269,아/IC 무슨/MM 말__01/NNG (으)로/JKB_INS 아버지/NNG 를/JKO 설득/NNG 하/XSV ᆯ/ETM 수__02/NNB 있/VV 을까/EF
270,두/MM 손__01/NNG (으)로/JKB_INS 들/XSN 움키/VV 어/EC 보/VX ᆫ다/EF
271,과장__07/NNG 이/JKS 낮/VA 은/ETM 목소리/NNG (으)로/JKB_INS 말__01/NNG 하/XSV 았/EP 다/EF
272,테크노/NNG 픽션/NNG 은/JX 컴퓨터/NNG (으)로/JKB_INS 쓰__01/VV 는/ETM 소설__03/NNG 이/VCP 다/EF
273,도시__03/NNG 고/JC 시골/NNG 이고/JC 방방곡곡/NNG 이/JKS 노래__01/NNG (으)로/JKB_INS 가득/MAG 차__01/VV 았/EP 다/EF
274,교무실/NNG 에서/JKB 고지서/NNG 를/JKO 라이타/NNG (으)로/JKB_INS 불태우/VV 어/EC 버리/VX 었었/EP 다/EF
275,이__05/MM 사과__05/NNG (으)로/JKB_INS 저녁/NNG 을/JKO 때우__01/VV 어야지/EF
276,아이__01/NNG 가/JKS 한쪽/NNG 주먹/NNG (으)로/JKB_INS 눈가/NNG 를/JKO 씻/VV 었/EP 다/EF
277,소금__01/NNG (으)로/JKB_INS 간하__01/VV ᆫ다/EF
278,바로/MAG 이__05/MM 펜/NNG (으)로/JKB_INS 이__05/MM 글/NNG 을/JKO 쓰__01/VV 고/EC 있/VX 다/EF
279,우리/NP 군__06/NNG 에서/JKB 도/JX 대절__04/NNG 버스/NNG (으)로/JKB_INS 3/SN 대__15/NNB 가/JKS 올라가/VV 았/EP 다/EF
280,소설__03/NNG 을/JKO 중심__01/NNG (으)로/JKB_INS 하/VV ᆫ/ETM 것/NNB 도/JX 그런/MM 이유__04/NNG 에서/JKB 이/VCP 다/EF
281,이만/XR 하/XSA ᆫ/ETM 장처__01/NNG (으)로/JKB_INS 부질없이/MAG 낙맥__88/NNG 을/JKO 하/VV 다니/EF
282,아내__01/NNG 가/JKS 앵돌아지/VV ᆫ/ETM 목소리/NNG (으)로/JKB_INS 말__01/NNG 하/XSV 았/EP 다/EF
283,나/NP 는/JX 외지인/NNG 의/JKG 눈__01/NNG (으)로/JKB_INS 거리__01/NNG 를/JKO 보__01/VV 고/EC 있/VX 었/EP 다/EF
284,시간__04/NNG 마다/JX 방송__01/NNG 되/XSV 는/ETM 라디오/NNG 뉴스/NNG (으)로/JKB_INS 꼬박꼬박__02/MAG 듣__01/VV 었/EP 다/EF
285,유리__10/NNG (으)로/JKB_INS 만들/VV 어/EC 지/VX ᆫ/ETM 세상__01/NNG
286,몸__01/NNG (으)로/JKB_INS 때우__01/VV 는/ETM 것/NNB 이/VCP 다/EF
287,밥__01/NNG 은/JX 새옹/NNG 이/VCP 라는/ETM 놋쇠/NNG 솥/NNG (으)로/JKB_INS 녹음메/NNG 를/JKO 짓__01/VV 는다/EF
288,신철이/NNP 는/JX 속__01/NNG (으)로/JKB_INS 놀라/VV 았/EP 다/EF
289,경인로/NNP 와/JC 남부순환도로/NNP 도/JX 승용차/NNG (으)로/JKB_INS 각각/MAG 5/SN 분__08/NNB 걸리__01/VV ᆫ다/EF
290,이놈/NP 이/JKS 나/NP 를/JKO 술__01/NNG (으)로/JKB_INS 죽이__01/VV 어/EC 버리/VX ᆯ/ETM 작정__01/NNG 이/VCP ᆫ가/EF
291,그리고/MAJ 나/NP 는/JX 손수건/NNG (으)로/JKB_INS 벌__03/NNG 을/JKO 멀리/MAG 쫓/VV 아/EC 버리/VX 었/EP 다/EF
292,표주박/NNG (으)로/JKB_INS 물__01/NNG 을/JKO 받__01/VV 았/EP 다/EF
293,이스탄불/NNP 구/XPN 도시__03/NNG 는/JX 지금__03/NNG 도/JX 성벽__02/NNG (으)로/JKB_INS 둘러싸이/VV 어/EC 있/VX 습니다/EF
294,결혼식/NNG 첫날밤/NNG 에/JKB 등잔불/NNG 을/JKO 입/NNG (으)로/JKB_INS 끄__01/VV 지/EC 않/VX 는다/EC
295,주방__05/NNG 에서/JKB 셰프/NNG 가/JKS 큰소리__01/NNG (으)로/JKB_INS 외치__01/VV 었/EP 다/EF
296,나/NP 요새__01/NNG 포스타/NNG 권/XSN (으)로/JKB_INS 영화__01/NNG 보__01/VV ᆫ단다/EF
297,나/NP 는/JX 혼잣속/NNG (으)로/JKB_INS 빌__01/VV ᆫ다/EF
298,나/NP 아무개/NP 는/JX 마음속/NNG (으)로/JKB_INS 만/JX 지랄/NNG 을/JKO 하/VV 는구나/EF
299,이/NP 를/JKO 수식__05/NNG (으)로/JKB_INS 표현/NNG 하/XSV 면/EC 아래__01/NNG 와/JKB 같/VA 다/EF
300,오랫동안/NNG 그/NP 는/JX 빵__01/NNG 과/JC 치즈/NNG 만/JX (으)로/JKB_INS 식사__03/NNG 를/JKO 하/VV 았/EP 다/EF
301,아버지/NNG 는/JX 콧등/NNG 거리__01/NNG 를/JKO 집게손가락/NNG (으)로/JKB_INS 문지르/VV 었/EP 다/EF
302,속__01/NNG (으)로/JKB_INS 만/JX 대들/VV 었/EP 다/EF
303,그/MM 사내__01/NNG 가/JKS 춘기/NNP 에게/JKB 눈짓/NNG (으)로/JKB_INS 김/NNP 형사__02/NNG 를/JKO 가리키__01/VV 었/EP 다/EF
304,삽자루/NNG (으)로/JKB_INS 엉덩이/NNG 를/JKO 오십/NR 대__01/NNB 맞__02/VV 았/EP 다/EF
305,그/NP 는/JX 나/NP 의/JKG 입/NNG 을/JKO 조용히/MAG 손__01/NNG (으)로/JKB_INS 막__01/VV 았/EP 다/EF
306,성태/NNP 는/JX 이마__01/NNG 의/JKG 땀__01/NNG 을/JKO 손등__01/NNG (으)로/JKB_INS 닦__01/VV 아/EC 내/VX 었/EP 다/EF
307,하고/JKQ 어깨__01/NNG 를/JKO 으쓱__01/MAG 하/XSV 더니만/EC 턱__01/NNG (으)로/JKB_INS 영구/NNP 를/JKO 가리키__01/VV 었/EP 다/EF
308,나/NP 는/JX 속__01/NNG (으)로/JKB_INS 부르짖/VV 었/EP 다/EF
309,진우/NNP 는/JX 속__01/NNG (으)로/JKB_INS 머리__01/NNG 를/JKO 뒤흔들/VV 었/EP 다/EF
310,나/NP 는/JX 속__01/NNG (으)로/JKB_INS 피식/MAG 웃/VV 었/EP 다/EF
311,서울/NNP 은/JX 늘/MAG 매연__02/NNG (으)로/JKB_INS 뒤덮이/VV ᆫ/ETM 곳__01/NNG 만/JX 은/JX 아니/VCN 었/EP 습니다/EF
312,형태/NNG 는/JX 한/MM 사람/NNG 한/MM 사람/NNG 씩/XSN 손가락/NNG (으)로/JKB_INS 짚/VV 었/EP 다/EF
313,29/SN 춘기/NNP 는/JX 부랴부랴/MAG 전화__07/NNG (으)로/JKB_INS 택시/NNG 를/JKO 부르/VV 었/EP 다/EF
314,그래서/MAJ 세호/NNP 는/JX 손바닥/NNG (으)로/JKB_INS 그/MM 낙서__03/NNG 를/JKO 쓱쓱/MAG 지우__01/VV 었/EP 습니다/EF
315,어머니/NNG 는/JX 손__01/NNG (으)로/JKB_INS 입/NNG 을/JKO 가리__02/VV 었/EP 다/EF
316,손__01/NNG (으)로/JKB_INS 이/MM 나뭇잎/NNG 을/JKO 만지/VV 어/EC 보/VX 아라/EF
317,바로/MAG 그/MM 힘__01/NNG (으)로/JKB_INS 살__01/VV 아/EC 가/VX 자/EF
318,미혜/NNP 가/JKS 팔꿈치/NNG (으)로/JKB_INS 그/NP 의/JKG 가슴__01/NNG 을/JKO 쿡/MAG 치__02/VV 었/EP 다/EF
319,송곳/NNG (으)로/JKB_INS 액자__01/NNG 의/JKG 중앙/NNG 윗부분/NNG 에/JKB 구멍/NNG 을/JKO 뚫/VV 는다/EF
320,한/MM 해__01/NNG 의/JKG 괴로움/NNG 을/JKO 한잔/NNG 술__01/NNG (으)로/JKB_INS 잊어버리/VV 자는/ETM 것/NNB 이/VCP 다/EF
321,그리고/MAJ 오늘/NNG 밤차/NNG (으)로/JKB_INS 내려가/VV ᆯ까/EF
322,나/NP 는/JX 속__01/NNG (으)로/JKB_INS 웃/VV 었/EP 다/EF
323,또/MAJ 이런/MM 경우__03/NNG 예외/NNG 없이/MAG 가슴__01/NNG (으)로/JKB_INS 호흡/NNG 을/JKO 하/VV ᆫ다/EF
324,다비/NNP 는/JX 비극/NNG 의/JKG 여주인공/NNG 처럼/JKB 마음속/NNG (으)로/JKB_INS 부르짖/VV 었/EP 다/EF
325,다비/NNP 는/JX 두/MM 팔__01/NNG (으)로/JKB_INS 자신__01/NNG 의/JKG 몸__01/NNG 을/JKO 끌어안/VV 았/EP 다/EF
326,열쇠/NNG (으)로/JKB_INS 잠그__01/VV 어/EC 놓/VX 아서/EC 안전__03/NNG 하/XSA 아요/EF
327,우리/NP ᆫ/JX 오늘/MAG 밤__01/NNG 차__06/NNG (으)로/JKB_INS 일본/NNP 가/VV 자/EF
328,나/NP 는/JX 종수/NNP 자식__01/NNG 을/JKO 곁눈__01/NNG 질/XSN (으)로/JKB_INS 힐끗/MAG 살피/VV 었/EP 다/EF
329,그/MM 애__02/NNG 가/JKS 손등__01/NNG (으)로/JKB_INS 입술/NNG 을/JKO 문지르/VV 며/EC 말__01/NNG 하/XSV 았/EP 다/EF
330,이슬/NNG (으)로/JKB_INS 치장__01/NNG 하/XSV 고/EC 마음껏/MAG 뽐내/VV ᆫ다/EF
331,이/MM 감국/NNG 의/JKG 꽃__01/NNG (으)로/JKB_INS 국화주/NNG 를/JKO 빚/VV 는다/EF
332,얼른/MAG 소녀__02/NNG 의/JKG 손바닥/NNG (으)로/JKB_INS 눈__01/NNG 을/JKO 떨구/VV 었/EP 다/EF
333,다비/NNP 는/JX 마음속/NNG (으)로/JKB_INS 속삭이/VV 었/EP 다/EF
334,눈물__01/NNG 을/JKO 닦__01/VV 아/EC 주/VX 려는/ETM 입맞춤/NNG (으)로/JKB_INS 시작__01/NNG 하/XSV 았/EP 다/EF
335,그/NP 가/JKS 작업대/NNG 를/JKO 주먹/NNG (으)로/JKB_INS 내리치__01/VV 었/EP 다/EF
336,우리나라/NNG 최고__02/NNG 의/JKG 러브/NNG 스토리/NNG 춘향전/NNP 을/JKO 춤__01/NNG (으)로/JKB_INS 보__01/VV ᆫ다/EF
337,교통편/NNG 광주/NNP 지역__03/NNG 시내버스/NNG (으)로/JKB_INS 광주고/NNP 앞/NNG 에서/JKB 내리/VV ᆫ다/EF
338,돌멩이/NNG (으)로/JKB_INS 풀__02/NNG 을/JKO 짓찧/VV 는다/EF
339,후우/IC 하고/JKQ 저/NP 는/JX 속__01/NNG (으)로/JKB_INS 한숨__02/NNG 을/JKO 쉬__04/VV 었/EP 습니다/EF
340,사랑__01/NNG 의/JKG 힘__01/NNG (으)로/JKB_INS 도/JX 안/MAG 되__01/VV 나요/EF
341,나/NP 는/JX 속__01/NNG (으)로/JKB_INS 이렇/VA 게/EC 말__01/NNG 하/XSV ᆫ다/EF
342,기왕이면/MAG 손목/NNG 쟁이/XSN 를/JKO 작두__01/NNG (으)로/JKB_INS 싹둑/MAG 자르__01/VV 아/EC 보/VX 아/EF
343,카드놀이/NNG 포커/NNG 는/JX 5/SN 장__22/NNB (으)로/JKB_INS 게임/NNG 을/JKO 하/VV ᆫ다/EF
344,창수/NNP 는/JX 또/MAG 한/MM 번/NNB 마음속/NNG (으)로/JKB_INS 다짐/NNG 을/JKO 하/VV 았/EP 다/EF
345,결국/NNG 채식__02/NNG 도/JX 운동__02/NNG (으)로/JKB_INS 풀/VV 어야/EC 하/VX ᆫ다/EF
346,피__02/NNG (으)로/JKB_INS 쓰__01/VV ᆫ/ETM 증조부/NNG 의/JKG 친필/NNG 유서__06/NNG
347,저/NP 의/JKG 남편__01/NNG 은/JX 매일/MAG 술__01/NNG (으)로/JKB_INS 시간__04/NNG 을/JKO 보내/VV 고/EC 있/VX 습니다/EF
348,그/MM 연장선/NNG 에서/JKB 망치__01/NNG (으)로/JKB_INS 패러디/NNG 하/XSV 는/ETM 법/NNG 도/JX 있/VV 는/ETM 것/NNB
349,국장__01/NNG 은/JX 눈__01/NNG (으)로/JKB_INS 그/NP 에게/JKB 신호__01/NNG 를/JKO 보내/VV 었/EP 다/EF
350,물론/MAG 방청석/NNG 의/JKG 아우성/NNG 은/JX 라이브/NNG (으)로/JKB_INS 살리/VV 어/EC 놓/VX 고/EF
351,훈아/NNP 는/JX 혼잣말/NNG (으)로/JKB_INS 중얼거리/VV 었/EP 다/EF
352,땅/NNG 을/JKO 땅/NNG (으)로/JKB_INS 덮/VV 으시/EP 면서/EF
353,눈__01/NNG (으)로/JKB_INS 페이지/NNG 전체__01/NNG 를/JKO 보__01/VV ᆫ다/EF
354,나/NP 는/JX 속__01/NNG (으)로/JKB_INS 끊임없이/MAG 되뇌/VV 었/EP 다/EF
355,일본말/NNG (으)로/JKB_INS 붙이/VV 어/EC 보/VX 시/EP 구려/EF
356,귀엣말/NNG (으)로/JKB_INS 주고받/VV 을/ETM 일__01/NNG
357,돌__02/NNG (으)로/JKB_INS 되__01/VV ᆫ/ETM 토끼/NNG 말__01/NNG 이/VCP 다/EF
358,지금__03/NNG 까지/JX 는/JX 명사__03/NNG 만/JX (으)로/JKB_INS 도/JX 의사__02/NNG 가/JKS 통하/VV 았/EP 다/EF
359,램프__01/NNG (으)로/JKB_INS 신호__01/NNG 를/JKO 보내/VV ᄇ니다/EF
360,이/MM 프로젝트/NNG 는/JX 재미있/VA 는/ETM 질문/NNG (으)로/JKB_INS 시작__01/NNG 하/XSV ᆫ다/EF
361,그것/NP 은/JX 돌__02/NNG (으)로/JKB_INS 쌓/VV 은/ETM 것/NNB 이/VCP ᄇ니다/EF
362,그런/MM 것/NNB ᆯ/JKO 다/MAG 감__12/NNG (으)로/JKB_INS 하/VV 아야/EC 하/VX 니까/EF
363,장물아비/NNG 가/JKS 상방__02/NNG (으)로/JKB_INS 봉삼/NNP 을/JKO 모시/VV 었/EP 다/EF
364,나/NP 의/JKG 방식__01/NNG 대로/JKB 살__01/VV 렵니다/EF
365,니/NP 몸__01/NNG (으)로/JKB_INS 감__03/VV 을/ETM 거/NNB 이/VCP 야/EF
366,정성__11/NNG 과/JC 기쁨/NNG (으)로/JKB_INS 심__01/VV 었/EP 습니다/EF
367,영화/NNP 야/JKV 나/NP 는/JX 마음속/NNG (으)로/JKB_INS 가만히/MAG 부르/VV 어/EC 보/VX 았/EP 다/EF
368,난__06/NNG 은/JX 모래__01/NNG 와/JC 물__01/NNG (으)로/JKB_INS 살__01/VV ᆫ다/EF
369,추석__01/NNG 상__04/NNG 은/JX 햇과일/NNG 과/JC 햇곡식/NNG (으)로/JKB_INS 차리/VV 는/ETM 법/NNG 아니/VCN 던가/EF
370,나/NP 는/JX 오기__08/NNG (으)로/JKB_INS 버티/VV 었/EP 다/EF
371,안__01/NNG 에/JKB 도/JX 목재/NNG (으)로/JKB_INS 되__01/VV ᆫ/ETM 집__01/NNG 이/VCP 었/EP 다/EF
372,하고/JKQ 크/VA ᆫ/ETM 소리__01/NNG (으)로/JKB_INS 말__01/NNG 하/XSV 았/EP 다/EF
373,그리고/MAJ 는/JX 서늘/XR 하/XSA ᆫ/ETM 눈빛__01/NNG (으)로/JKB_INS 다희/NNP 를/JKO 올려다보/VV 았/EP 다/EF
